124, 49.0, -2.0, 55.0, 80.0
125, -31.0, -5.0, 59.0, 82.0
126, 32.0, 7.0, 60.0, 67.0
127, -157.0, -9.0, 57.0, 85.0
128, -139.0, 0.0, 84.0, 55.0
129, -39.0, 14.0, 81.0, 75.0
130, 178.0, 3.0, 71.0, 70.0
131, -5.0, -1.0, 69.0, 89.0
132, -33.0, 5.0, 61.0, 58.0
133, 69.0, 10.0, 74.0, 76.0
134, 90.0, 0.0, 79.0, 62.0
135, 34.0, -9.0, 64.0, 61.0
136, 92.0, 1.0, 43.0, 82.0
137, -166.0, 6.0, 70.0, 42.0
138, -208.0, 1.0, 59.0, 55.0
139, 36.0, 6.0, 68.0, 80.0
140, -92.0, 0.0, 83.0, 61.0
141, -16.0, 17.0, 70.0, 66.0
142, 145.0, 17.0, 77.0, 60.0
143, 173.0, -10.0, 53.0, 70.0
144, 201.0, -2.0, 47.0, 82.0
145, 79.0, 2.0, 81.0, 60.0
146, -206.0, 8.0, 67.0, 80.0
147, -17.0, 4.0, 71.0, 75.0
148, 12.0, 10.0, 77.0, 77.0
149, -13.0, -15.0, 58.0, 64.0
150, -209.0, -2.0, 77.0, 75.0
151, 28.0, -23.0, 76.0, 85.0
152, -1.0, -11.0, 64.0, 62.0
153, -89.0, 12.0, 66.0, 69.0
154, 54.0, -19.0, 51.0, 58.0
155, -292.0, 8.0, 62.0, 41.0
156, 7.0, 12.0, 54.0, 74.0
157, 213.0, -2.0, 50.0, 62.0
158, -53.0, -4.0, 71.0, 92.0
159, 70.0, -5.0, 42.0, 101.0
160, -89.0, 15.0, 87.0, 65.0
161, 58.0, 18.0, 74.0, 67.0
162, 232.0, 14.0, 66.0, 59.0
163, 196.0, -4.0, 67.0, 58.0
164, -18.0, 1.0, 78.0, 92.0
165, 30.0, 4.0, 66.0, 70.0
166, 97.0, 8.0, 93.0, 66.0
167, -204.0, 7.0, 65.0, 71.0
168, 90.0, -14.0, 64.0, 81.0
169, -95.0, 9.0, 59.0, 50.0
170, 30.0, 10.0, 67.0, 70.0
171, -17.0, 1.0, 54.0, 69.0
172, -46.0, 11.0, 66.0, 66.0
173, -209.0, 17.0, 51.0, 65.0
174, -103.0, -8.0, 68.0, 76.0
175, 196.0, -10.0, 60.0, 49.0
176, -73.0, 11.0, 68.0, 62.0
177, -62.0, 20.0, 74.0, 71.0
178, -83.0, 11.0, 52.0, 77.0
179, -67.0, -21.0, 58.0, 68.0
180, -71.0, 4.0, 67.0, 74.0
181, -86.0, 18.0, 31.0, 70.0
182, 150.0, 3.0, 69.0, 78.0
183, -99.0, 1.0, 58.0, 63.0
184, 0.0, 0.0, 85.0, 62.0
185, -106.0, 12.0, 95.0, 73.0
186, 11.0, -2.0, 67.0, 67.0
187, -81.0, -12.0, 81.0, 82.0
188, 74.0, 8.0, 61.0, 75.0
189, 203.0, 3.0, 64.0, 65.0
190, -25.0, 25.0, 74.0, 45.0
191, -68.0, -2.0, 76.0, 75.0
192, -1.0, 12.0, 66.0, 77.0
193, 145.0, 5.0, 62.0, 78.0
194, 117.0, -7.0, 51.0, 73.0
195, 125.0, 13.0, 85.0, 56.0
196, -55.0, 3.0, 46.0, 65.0
197, -92.0, 6.0, 70.0, 63.0
198, 112.0, -21.0, 85.0, 71.0
199, -65.0, 1.0, 73.0, 79.0
200, -21.0, 15.0, 65.0, 76.0
201, -94.0, 0.0, 62.0, 87.0
202, -154.0, 13.0, 52.0, 77.0
203, 80.0, -26.0, 75.0, 61.0
204, -81.0, 12.0, 81.0, 67.0
205, -78.0, 2.0, 62.0, 84.0
206, 37.0, -4.0, 66.0, 55.0
207, 35.0, -3.0, 54.0, 65.0
208, -85.0, 9.0, 80.0, 51.0
209, 88.0, -15.0, 53.0, 79.0
210, 147.0, -7.0, 71.0, 72.0
211, -9.0, -1.0, 71.0, 62.0
212, -51.0, -21.0, 62.0, 60.0
213, -129.0, 5.0, 60.0, 88.0
214, 133.0, 8.0, 55.0, 79.0
215, -52.0, 0.0, 73.0, 64.0
216, 64.0, -16.0, 46.0, 85.0
217, -11.0, 15.0, 68.0, 62.0
218, -103.0, 0.0, 57.0, 71.0
219, -166.0, 0.0, 62.0, 61.0
220, -33.0, 25.0, 45.0, 54.0
221, -51.0, 24.0, 63.0, 76.0
222, -8.0, 20.0, 69.0, 71.0
223, -79.0, 12.0, 80.0, 74.0
224, 238.0, -9.0, 78.0, 71.0
225, -190.0, 2.0, 76.0, 74.0
226, -85.0, 31.0, 73.0, 62.0
227, -267.0, -1.0, 86.0, 58.0
228, -47.0, -2.0, 63.0, 73.0
229, 20.0, -4.0, 75.0, 61.0
230, -72.0, 6.0, 61.0, 60.0
231, -83.0, 18.0, 93.0, 83.0
232, 63.0, 2.0, 59.0, 62.0
233, 56.0, 5.0, 65.0, 53.0
234, -157.0, -5.0, 62.0, 48.0
235, 26.0, -17.0, 43.0, 68.0
236, 95.0, 20.0, 62.0, 76.0
237, 34.0, 18.0, 80.0, 80.0
238, -161.0, 17.0, 68.0, 85.0
239, 120.0, -5.0, 57.0, 80.0
240, 24.0, -26.0, 68.0, 87.0
241, -56.0, 8.0, 67.0, 63.0
242, 226.0, 9.0, 65.0, 92.0
243, -167.0, -9.0, 65.0, 77.0
244, 142.0, 12.0, 86.0, 79.0
245, 53.0, 16.0, 48.0, 76.0
246, -190.0, 14.0, 74.0, 55.0
247, 86.0, -7.0, 65.0, 72.0
248, -296.0, -4.0, 73.0, 59.0
249, -77.0, 14.0, 66.0, 84.0
250, -151.0, 21.0, 74.0, 81.0
251, 345.0, -4.0, 73.0, 80.0
252, 104.0, 21.0, 55.0, 84.0
253, -249.0, 4.0, 78.0, 84.0
254, 68.0, 8.0, 71.0, 58.0
255, -102.0, 7.0, 73.0, 88.0
0, -70.0, 8.0, 33.0, 59.0
1, -251.0, -14.0, 65.0, 77.0
2, -90.0, -4.0, 80.0, 71.0
3, 14.0, 7.0, 96.0, 58.0
4, 121.0, 18.0, 61.0, 73.0
5, 184.0, 6.0, 74.0, 73.0
6, -104.0, 1.0, 71.0, 69.0
7, -52.0, 9.0, 59.0, 81.0
8, 106.0, 9.0, 76.0, 62.0
9, 94.0, 1.0, 81.0, 79.0
10, 210.0, 3.0, 72.0, 69.0
11, -109.0, 6.0, 48.0, 75.0
12, 22.0, -2.0, 69.0, 69.0
13, -159.0, -1.0, 68.0, 62.0
14, 159.0, 5.0, 72.0, 67.0
15, -111.0, 18.0, 55.0, 77.0
16, -186.0, 18.0, 71.0, 73.0
17, 8.0, 17.0, 80.0, 64.0
18, 221.0, -3.0, 60.0, 66.0
19, 138.0, 29.0, 73.0, 72.0
20, 100.0, -12.0, 53.0, 65.0
21, 89.0, 2.0, 73.0, 81.0
22, -199.0, 0.0, 36.0, 75.0
23, -67.0, 16.0, 74.0, 70.0
24, -170.0, 3.0, 65.0, 68.0
25, 243.0, 23.0, 58.0, 83.0
26, -28.0, 27.0, 73.0, 59.0
27, 5.0, 9.0, 60.0, 60.0
28, -56.0, -3.0, 75.0, 87.0
29, -26.0, 5.0, 85.0, 72.0
30, -69.0, 16.0, 71.0, 60.0
31, 109.0, -23.0, 90.0, 87.0
32, -92.0, 15.0, 61.0, 67.0
33, -18.0, 16.0, 66.0, 79.0
34, 71.0, -4.0, 73.0, 63.0
35, 71.0, 4.0, 60.0, 61.0
36, 66.0, 14.0, 47.0, 63.0
37, 200.0, 4.0, 66.0, 83.0
38, 84.0, -7.0, 80.0, 71.0
39, 35.0, 0.0, 97.0, 73.0
40, 51.0, 9.0, 63.0, 59.0
41, -50.0, 4.0, 72.0, 71.0
42, 81.0, 7.0, 62.0, 72.0
43, -43.0, 5.0, 76.0, 56.0
44, 10.0, 20.0, 70.0, 62.0
45, -135.0, 12.0, 75.0, 78.0
46, -82.0, 0.0, 80.0, 66.0
47, 85.0, 15.0, 46.0, 70.0
48, -48.0, 8.0, 66.0, 79.0
49, 164.0, 8.0, 62.0, 65.0
50, 79.0, 10.0, 63.0, 61.0
51, -93.0, 15.0, 70.0, 67.0
52, 15.0, -11.0, 63.0, 62.0
53, -221.0, -13.0, 86.0, 54.0
54, 56.0, 20.0, 54.0, 57.0
55, -155.0, 14.0, 75.0, 64.0
56, -223.0, 25.0, 64.0, 70.0
57, -142.0, 1.0, 69.0, 55.0
58, -70.0, -17.0, 62.0, 67.0
59, -124.0, -8.0, 60.0, 71.0
60, -63.0, 2.0, 69.0, 73.0
61, 34.0, 22.0, 73.0, 81.0
62, -111.0, 0.0, 55.0, 87.0
63, -233.0, -7.0, 79.0, 68.0
64, -6.0, 19.0, 78.0, 91.0
65, 141.0, 0.0, 63.0, 78.0
66, -193.0, 7.0, 57.0, 66.0
67, -131.0, 7.0, 57.0, 71.0
68, 1.0, 19.0, 57.0, 59.0
69, 83.0, -3.0, 64.0, 82.0
70, -14.0, 18.0, 66.0, 74.0
71, -164.0, -7.0, 74.0, 65.0
72, 49.0, 7.0, 67.0, 69.0
73, 16.0, -5.0, 46.0, 78.0
74, 102.0, 8.0, 58.0, 82.0
75, -303.0, -10.0, 58.0, 53.0
76, -26.0, 2.0, 66.0, 71.0
77, -42.0, 0.0, 78.0, 88.0
78, -65.0, 5.0, 36.0, 75.0
79, -20.0, 1.0, 51.0, 89.0
80, -42.0, 0.0, 51.0, 62.0
81, -178.0, 14.0, 80.0, 63.0
82, 169.0, 20.0, 84.0, 67.0
83, -156.0, 26.0, 78.0, 63.0
84, -172.0, 32.0, 85.0, 68.0
85, -2.0, 3.0, 77.0, 78.0
86, 268.0, -1.0, 86.0, 65.0
87, 109.0, -2.0, 56.0, 58.0
88, -10.0, -3.0, 48.0, 47.0
89, -81.0, 1.0, 51.0, 84.0
90, -36.0, 7.0, 90.0, 89.0
91, 111.0, -7.0, 76.0, 58.0
92, -70.0, 0.0, 64.0, 75.0
93, 75.0, -9.0, 70.0, 70.0
94, -12.0, 13.0, 72.0, 44.0
95, 63.0, -1.0, 68.0, 88.0
96, -70.0, 5.0, 80.0, 91.0
97, 57.0, 1.0, 61.0, 54.0
98, 119.0, 7.0, 71.0, 80.0
99, 138.0, 0.0, 74.0, 58.0
100, 178.0, -10.0, 71.0, 61.0
101, -64.0, -17.0, 58.0, 65.0
102, -33.0, 6.0, 63.0, 78.0
103, 39.0, 21.0, 69.0, 66.0
104, -107.0, 1.0, 88.0, 82.0
105, 229.0, 14.0, 70.0, 67.0
106, 82.0, -18.0, 47.0, 63.0
107, 74.0, -6.0, 51.0, 80.0
108, 76.0, 0.0, 64.0, 54.0
109, 31.0, 4.0, 52.0, 68.0
110, -11.0, 2.0, 92.0, 72.0
111, 0.0, 10.0, 67.0, 84.0
112, -154.0, 0.0, 56.0, 67.0
113, 22.0, 6.0, 80.0, 83.0
114, 66.0, 20.0, 71.0, 59.0
115, 58.0, 3.0, 77.0, 69.0
116, -10.0, -3.0, 83.0, 71.0
117, -21.0, 17.0, 78.0, 92.0
118, -445.0, -10.0, 63.0, 63.0
119, 167.0, -16.0, 62.0, 76.0
120, 40.0, -5.0, 59.0, 72.0
121, -10.0, 14.0, 72.0, 59.0
122, 146.0, 17.0, 79.0, 91.0
123, -89.0, 5.0, 71.0, 63.0
124, 31.0, 11.0, 76.0, 71.0
125, 83.0, -1.0, 64.0, 70.0
126, 119.0, 8.0, 63.0, 81.0
127, -20.0, 14.0, 84.0, 67.0
128, 40.0, 11.0, 69.0, 78.0
129, 21.0, 3.0, 68.0, 60.0
130, -30.0, 0.0, 75.0, 87.0
131, 1.0, 9.0, 69.0, 63.0
132, -49.0, 7.0, 79.0, 55.0
133, -49.0, 10.0, 51.0, 75.0
134, -84.0, 7.0, 64.0, 63.0
135, 2.0, 3.0, 63.0, 59.0
136, -31.0, 1.0, 81.0, 54.0
137, -84.0, 4.0, 72.0, 69.0
138, 2.0, -8.0, 63.0, 67.0
139, -55.0, 0.0, 76.0, 65.0
140, 134.0, -19.0, 68.0, 94.0
141, -42.0, -9.0, 60.0, 64.0
142, -67.0, -5.0, 70.0, 58.0
143, -228.0, 5.0, 85.0, 87.0
144, 23.0, -2.0, 72.0, 83.0
145, -28.0, 13.0, 73.0, 65.0
146, -111.0, -10.0, 74.0, 62.0
147, 3.0, 4.0, 68.0, 90.0
148, 150.0, 7.0, 60.0, 84.0
149, 191.0, -5.0, 44.0, 67.0
150, -85.0, 9.0, 86.0, 63.0
151, -39.0, 9.0, 84.0, 62.0
152, 3.0, 11.0, 61.0, 84.0
153, 41.0, 17.0, 66.0, 63.0
154, -43.0, -19.0, 63.0, 64.0
155, -61.0, -1.0, 78.0, 64.0
156, -103.0, 17.0, 72.0, 67.0
157, -44.0, 0.0, 72.0, 83.0
158, -75.0, -8.0, 58.0, 62.0
159, 301.0, 19.0, 79.0, 100.0
160, -29.0, -2.0, 82.0, 83.0
161, -112.0, 17.0, 87.0, 79.0
162, -84.0, 12.0, 80.0, 57.0
163, -28.0, 3.0, 71.0, 64.0
164, -29.0, 22.0, 70.0, 72.0
165, 82.0, 21.0, 52.0, 71.0
166, 55.0, -7.0, 73.0, 87.0
167, -71.0, 10.0, 53.0, 76.0
168, -59.0, 5.0, 58.0, 73.0
169, -121.0, -7.0, 76.0, 61.0
170, -60.0, -14.0, 55.0, 73.0
171, 68.0, 10.0, 53.0, 54.0
172, -204.0, -7.0, 63.0, 75.0
173, 237.0, 4.0, 83.0, 50.0
174, -13.0, 13.0, 71.0, 49.0
175, -163.0, 2.0, 63.0, 51.0
176, 196.0, 17.0, 64.0, 75.0
177, 6.0, 2.0, 59.0, 75.0
178, 19.0, 17.0, 62.0, 78.0
179, -1.0, 22.0, 50.0, 57.0
180, -20.0, 4.0, 61.0, 79.0
181, -26.0, -3.0, 66.0, 67.0
182, 85.0, 24.0, 58.0, 62.0
183, -199.0, 0.0, 59.0, 58.0
184, -34.0, -4.0, 71.0, 73.0
185, 86.0, 1.0, 65.0, 70.0
186, -58.0, -4.0, 71.0, 79.0
187, 59.0, 16.0, 50.0, 53.0
188, -159.0, -1.0, 58.0, 76.0
189, 82.0, -12.0, 45.0, 93.0
190, 36.0, 17.0, 82.0, 62.0
191, -47.0, -20.0, 80.0, 57.0
192, 63.0, -5.0, 72.0, 91.0
193, 53.0, -12.0, 67.0, 87.0
194, -50.0, 11.0, 64.0, 67.0
195, 221.0, -2.0, 52.0, 70.0
196, 26.0, 1.0, 56.0, 81.0
197, 6.0, -13.0, 68.0, 67.0
198, 74.0, -16.0, 66.0, 60.0
199, 45.0, 0.0, 62.0, 77.0
200, 152.0, -4.0, 60.0, 59.0
201, 42.0, 5.0, 71.0, 65.0
202, 203.0, 23.0, 53.0, 73.0
203, -78.0, 17.0, 81.0, 84.0
204, 50.0, -3.0, 73.0, 63.0
205, 152.0, -23.0, 85.0, 98.0
206, -47.0, 24.0, 75.0, 73.0
207, 176.0, 24.0, 62.0, 64.0
208, -14.0, 0.0, 69.0, 69.0
209, -179.0, 14.0, 50.0, 66.0
210, 44.0, 19.0, 62.0, 60.0
211, 150.0, -8.0, 76.0, 72.0
212, 65.0, -14.0, 79.0, 64.0
213, 198.0, 12.0, 76.0, 71.0
214, -11.0, 10.0, 78.0, 64.0
215, -74.0, 14.0, 59.0, 79.0
216, -133.0, 10.0, 58.0, 80.0
217, 127.0, 4.0, 72.0, 84.0
218, 73.0, 2.0, 67.0, 76.0
219, 21.0, -1.0, 53.0, 78.0
220, -23.0, 15.0, 74.0, 54.0
221, 34.0, 8.0, 45.0, 53.0
222, 91.0, 15.0, 78.0, 88.0
223, 40.0, -10.0, 75.0, 63.0
224, 62.0, -9.0, 94.0, 69.0
225, 15.0, 2.0, 71.0, 73.0
226, -54.0, 2.0, 79.0, 60.0
227, 49.0, 15.0, 57.0, 81.0
228, -131.0, 4.0, 51.0, 76.0
229, 183.0, 18.0, 74.0, 67.0
230, -40.0, -8.0, 74.0, 73.0
231, -88.0, 3.0, 61.0, 69.0
